uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31472,30592,30552,30032,31040,9506,-3181,-15597,1272,0,-1167,72.20177078,0,17703,17728,17647,17665,17719,17752,17759,17725,10626,171,91,66,-12658,-2777,8640,0,0,0,72.21357942,1,12168,12166,12154,12149,12146,12194,12278,12311,32030,283,154,73,-13519,1107,10525,0,0,0,72.21357942,2,17480,17502,17510,17408,17376,17402,17471,17521,8598,256,127,67,-12537,352,-9348,0,0,0,72.21357942,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.21357942,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.21357942,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.21357942,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.21357942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30528,30528,30028,30948,4562,-2033,-16496,1279,0,-1438,72.31987524,0,17564,17532,17415,17369,17383,17395,17391,17448,8425,340,178,32,-11561,-3557,10329,0,0,0,72.33556819,1,12377,12312,12305,12351,12382,12413,12402,12311,33317,174,81,108,-14164,1588,8813,0,0,0,72.33556819,2,18393,18455,18508,18391,18334,18294,18338,18358,15999,341,119,45,-14002,-496,-7602,0,0,0,72.33556819,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.33556819,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.33556819,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.33556819,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.33556819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31516,30640,30496,30000,31024,1663,-1485,-17341,1299,0,-1683,72.44837713,0,17927,17991,18000,17964,17889,17906,17929,17940,12474,168,113,7,-10690,-4112,11438,0,0,0,72.45976329,1,12482,12359,12304,12296,12324,12385,12408,12443,33465,332,94,74,-15269,2367,7750,0,0,0,72.45976329,2,18765,18820,18835,18856,18811,18747,18745,18759,19266,219,48,41,-14036,-754,-6608,0,0,0,72.45976329,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.45976329,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.45976329,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.45976329,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.45976329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31460,30624,30504,30052,31032,-933,-467,-16694,1300,0,-1698,72.56548953,0,18599,18607,18533,18489,18518,18534,18528,18544,17280,172,121,12,-10915,-4218,11580,0,0,0,72.57833672,1,12158,12124,12092,12116,12192,12268,12296,12231,31941,390,58,24,-15276,2220,7962,0,0,0,72.57833672,2,18144,18151,18154,18167,18216,18267,18299,18143,14469,270,142,84,-14199,-783,-6762,0,0,0,72.57833672,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.57833672,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.57833672,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.57833672,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.57833672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30532,30532,30032,30996,69,-844,-15725,1293,0,-1643,72.6796248,0,18229,18235,18309,18396,18458,18386,18297,18283,15521,415,99,57,-12031,-4002,11103,0,0,0,72.69267821,1,12207,12137,12051,12026,12082,12159,12256,12114,31496,330,157,149,-15209,2121,8674,0,0,0,72.69267821,2,17301,17323,17374,17390,17401,17354,17294,17276,7641,245,35,21,-14842,-761,-7041,0,0,0,72.69267821,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.69267821,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.69267821,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.69267821,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.69267821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31576,30536,30560,30076,31000,3672,-2039,-17705,1291,0,-1561,72.79421616,0,17939,17961,17897,17883,17893,17891,17861,17907,12160,131,96,20,-11031,-4228,10448,0,0,0,72.80664301,1,12140,12050,12071,12106,12148,12210,12313,12289,31791,484,165,24,-14639,2794,8615,0,0,0,72.80664301,2,17334,17393,17450,17335,17256,17233,17264,17308,7501,361,125,56,-13514,-878,-7071,0,0,0,72.80664301,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.80664301,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.80664301,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.80664301,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.80664301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31528,30632,30560,30040,31040,6166,-2984,-15413,1279,0,-1255,72.91022182,0,17596,17605,17544,17553,17567,17588,17630,17681,9692,210,42,73,-13636,-2619,8822,0,0,0,72.92359996,1,12410,12484,12394,12354,12283,12285,12309,12331,33314,348,84,72,-13060,1167,10114,0,0,0,72.92359996,2,18063,18087,18115,18027,18019,18062,18119,18180,13600,194,162,119,-13532,236,-8975,0,0,0,72.92359996,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.92359996,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.92359996,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.92359996,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,72.92359996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30616,30560,30040,31128,10626,-3766,-10809,1289,0,-752,73.03481984,0,17742,17773,17840,17902,17960,17981,17987,17812,11925,486,131,63,-13941,-2289,6803,0,0,0,73.04738116,1,12510,12434,12334,12308,12316,12323,12323,12400,33412,338,175,50,-11554,445,12221,0,0,0,73.04738116,2,18605,18598,18615,18639,18655,18528,18554,18653,17775,101,189,111,-11815,798,-10576,0,0,0,73.04738116,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.04738116,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.04738116,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.04738116,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.04738116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30560,30584,29956,31052,13850,-5227,-1679,1280,0,-266,73.1495285,0,18126,18161,18180,18214,18169,18092,18109,18123,14102,193,84,50,-16960,-502,2316,0,0,0,73.16247058,1,12286,12224,12210,12246,12274,12285,12183,12172,32344,90,190,108,-8606,-107,13081,0,0,0,73.16247058,2,18216,18233,18268,18306,18337,18187,18107,18090,14672,421,179,24,-10702,2045,-12524,0,0,0,73.16247058,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.16247058,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.16247058,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.16247058,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.16247058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31440,30528,30548,29748,31028,13795,-4382,4240,1271,0,99,73.26419258,0,18224,18228,18262,18194,18195,18190,18265,18312,14798,151,139,97,-17142,221,376,0,0,0,73.27620697,1,12151,12173,12173,12176,12211,12281,12309,12187,32125,254,150,52,-6107,-727,15618,0,0,0,73.27620697,2,17642,17577,17498,17485,17515,17550,17581,17615,9391,284,82,18,-8515,2440,-13890,0,0,0,73.27620697,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.27620697,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.27620697,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.27620697,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.27620697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30588,30596,29224,31080,14247,-3878,6895,1254,0,329,73.37926579,0,17808,17887,17965,18010,17850,17777,17733,17753,11711,512,106,67,-15295,952,-2514,0,0,0,73.39296818,1,12121,12137,12164,12071,12083,12149,12180,12232,31600,199,141,125,-4390,-640,16372,0,0,0,73.39296818,2,17189,17303,17415,17469,17525,17255,17219,17234,7537,613,165,203,-4183,2658,-15228,0,0,0,73.39296818,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.39296818,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.39296818,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.39296818,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.39296818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30572,30548,28480,30944,10629,-3437,10534,1228,0,457,73.48250222,0,17660,17660,17588,17537,17546,17560,17566,17586,9631,226,110,16,-15424,1777,-5993,0,0,0,73.49553156,1,12145,12221,12266,12327,12234,12259,12291,12313,32520,132,239,52,-409,-459,17236,0,0,0,73.49553156,2,17752,17713,17691,17745,17843,17916,17790,17767,11145,338,163,70,-3149,2895,-15526,0,0,0,73.49553156,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.49553156,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.49553156,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.49553156,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.49553156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30552,30668,26828,30964,7163,-2661,12161,1184,0,711,73.5904367,0,17770,17910,17935,17850,17805,17824,17795,17714,11531,305,230,16,-15413,1638,-8401,0,0,0,73.60302997,1,12270,12340,12357,12324,12343,12425,12471,12518,33511,311,228,171,2400,-769,16553,0,0,0,73.60302997,2,18611,18518,18583,18651,18664,18715,18690,18581,17941,311,2,136,-1046,2875,-15687,0,0,0,73.60302997,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.60302997,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.60302997,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.60302997,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.60302997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31548,30532,30684,27020,30992,7816,-2302,14478,1174,0,812,73.7098074,0,18201,18196,18190,18238,18302,18381,18243,18185,14864,306,169,78,-13573,1137,-8935,0,0,0,73.72273922,1,12340,12331,12258,12288,12269,12290,12337,12370,32946,191,39,52,2471,-148,16831,0,0,0,73.72273922,2,18562,18581,18660,18745,18805,18817,18566,18610,18274,505,147,166,1745,1607,-16334,0,0,0,73.72273922,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.72273922,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.72273922,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.72273922,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.72273922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31488,30568,30588,27076,30968,6959,-3173,15505,1153,0,876,73.83027315,0,18369,18470,18511,18472,18408,18304,18284,18278,16024,485,30,33,-14468,803,-9345,0,0,0,73.84275699,1,12002,12041,12053,12067,12084,12071,12086,12148,31016,120,115,126,3135,276,17449,0,0,0,73.84275699,2,17885,17931,17947,17949,18009,18062,18084,18005,12800,322,142,71,2153,2185,-16996,0,0,0,73.84275699,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.84275699,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.84275699,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.84275699,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.84275699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31528,30600,30728,27284,31032,5973,-3394,16495,1142,0,865,73.95431828,0,17936,17952,17953,17997,18059,18088,18088,17999,13000,318,63,46,-15626,790,-9056,0,0,0,73.96665764,1,12120,12091,12093,12116,12146,12182,12231,12283,31726,321,138,91,3491,941,17576,0,0,0,73.96665764,2,17317,17393,17417,17436,17363,17286,17267,17280,7687,345,37,37,-389,1146,-16936,0,0,0,73.96665764,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.96665764,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.96665764,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.96665764,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,73.96665764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31472,30564,30588,28112,31056,9443,-3510,13854,1142,0,735,74.07394505,0,17622,17681,17684,17631,17470,17528,17538,17550,9632,371,132,102,-15411,471,-8434,0,0,0,74.08747625,1,12236,12255,12276,12338,12389,12410,12333,12244,32945,343,84,26,2182,1568,17475,0,0,0,74.08747625,2,17738,17794,17830,17586,17589,17609,17659,17619,10352,411,255,63,-115,715,-16714,0,0,0,74.08747625,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.08747625,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.08747625,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.08747625,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.08747625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31492,30604,30528,29696,31024,11134,-4871,11321,1156,0,547,74.19227314,0,17779,17767,17756,17742,17781,17841,17893,17888,11375,296,91,56,-15429,419,-6441,0,0,0,74.20554709,1,12436,12366,12340,12349,12364,12399,12430,12501,33649,270,90,42,169,1091,17205,0,0,0,74.20554709,2,18448,18492,18596,18671,18668,18598,18549,18549,17499,385,133,68,-2226,1057,-15903,0,0,0,74.20554709,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.20554709,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.20554709,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.20554709,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.20554709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31464,30516,30484,30020,30996,11957,-5902,9240,1171,0,369,74.31699872,0,18271,18259,18250,18287,18350,18420,18423,18249,15437,340,152,105,-15656,357,-4745,0,0,0,74.328269,1,12483,12498,12415,12369,12336,12344,12343,12336,33588,309,149,86,-1734,401,16632,0,0,0,74.328269,2,18666,18740,18815,18831,18606,18602,18624,18655,18467,414,220,92,-3214,1025,-15737,0,0,0,74.328269,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.328269,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.328269,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.328269,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.328269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31528,30552,30584,30072,31120,13923,-5354,5631,1190,0,171,74.43250442,0,18309,18371,18383,18350,18248,18217,18187,18191,15184,421,48,69,-16460,400,-2615,0,0,0,74.44560051,1,12173,12204,12216,12140,12157,12226,12265,12278,32123,189,151,92,-4044,122,16624,0,0,0,74.44560051,2,17838,17763,17742,17729,17727,17721,17761,17842,11051,231,106,31,-5444,1480,-15324,0,0,0,74.44560051,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.44560051,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.44560051,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.44560051,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.44560051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31564,30568,30500,30040,31064,14858,-5379,405,1207,0,-111,74.56085014,0,17782,17780,17856,17901,17895,17815,17736,17725,11418,342,90,41,-16722,-142,-422,0,0,0,74.57287621,1,12050,12097,12100,12118,12168,12226,12154,12077,31453,265,132,8,-5684,255,15779,0,0,0,74.57287621,2,17267,17287,17232,17143,17125,17134,17153,17156,6425,314,122,31,-7331,1286,-14575,0,0,0,74.57287621,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.57287621,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.57287621,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.57287621,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.57287621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30548,30532,30084,31008,13853,-5296,-5026,1222,0,-450,74.68353391,0,17380,17312,17307,17358,17418,17464,17406,17424,7997,271,85,59,-17113,-1004,2784,0,0,0,74.69600892,1,12193,12249,12267,12283,12235,12141,12126,12167,32125,303,69,40,-8131,245,14695,0,0,0,74.69600892,2,17547,17542,17591,17525,17556,17615,17642,17696,9642,231,144,144,-10077,1065,-13418,0,0,0,74.69600892,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.69600892,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.69600892,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.69600892,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.69600892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30532,30512,30036,31032,12733,-5378,-9094,1236,0,-706,74.79943037,0,17859,17836,17808,17838,17916,17982,17964,17937,12068,341,43,29,-14234,-2053,5005,0,0,0,74.81242871,1,12232,12279,12329,12338,12354,12333,12296,12375,32999,137,108,146,-10520,920,13159,0,0,0,74.81242871,2,18312,18336,18363,18386,18465,18520,18563,18377,16250,434,175,78,-10209,691,-11616,0,0,0,74.81242871,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.81242871,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.81242871,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.81242871,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.81242871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31492,30596,30532,30076,31060,8408,-2486,-12413,1259,0,-948,74.92346048,0,18189,18237,18126,18143,18248,18364,18403,18357,14995,518,136,125,-14286,-1912,6062,0,0,0,74.93587089,1,12302,12248,12267,12313,12344,12346,12387,12409,33080,260,128,44,-11859,567,12846,0,0,0,74.93587089,2,18747,18789,18848,18863,18805,18687,18662,18702,19031,385,98,16,-10505,776,-11722,0,0,0,74.93587089,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.93587089,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.93587089,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.93587089,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,74.93587089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30576,30568,30076,31024,6795,-2175,-13932,1261,0,-1131,75.0424304,0,18213,18204,18174,18110,18042,18068,18066,18059,13864,333,104,113,-13831,-2344,7768,0,0,0,75.0554378,1,12178,12075,12065,12122,12193,12257,12227,12137,31718,329,107,105,-12395,1098,11736,0,0,0,75.0554378,2,17954,17905,17966,18001,18017,17974,17979,17995,12719,129,119,33,-12075,249,-10563,0,0,0,75.0554378,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.0554378,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.0554378,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.0554378,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.0554378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31532,30580,30596,30072,31116,5899,-1896,-14926,1269,0,-1213,75.16443014,0,17579,17572,17599,17591,17613,17686,17725,17739,10032,311,150,82,-14405,-2774,7912,0,0,0,75.1772697,1,12289,12136,12032,11994,12051,12111,12145,12215,31437,482,167,68,-12028,1439,11593,0,0,0,75.1772697,2,17362,17278,17284,17312,17349,17330,17374,17412,7629,202,127,27,-12555,93,-10242,0,0,0,75.1772697,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.1772697,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.1772697,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.1772697,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.1772697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31532,30580,30548,30028,31036,6828,-2193,-13893,1267,0,-1145,75.28653288,0,17487,17507,17555,17634,17680,17725,17568,17516,9600,438,93,72,-14772,-2442,7550,0,0,0,75.29747081,1,12302,12362,12240,12249,12316,12362,12390,12339,33024,219,136,116,-11367,1121,11706,0,0,0,75.29747081,2,17562,17613,17637,17478,17412,17404,17480,17523,9037,427,143,50,-12784,428,-9994,0,0,0,75.29747081,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.29747081,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.29747081,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.29747081,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.29747081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30576,30564,30092,31056,10046,-2955,-14543,1262,0,-964,75.40112281,0,18063,18136,18160,18159,18073,18072,18057,18064,13712,217,82,15,-14236,-2211,6852,0,0,0,75.41348767,1,12395,12434,12452,12392,12388,12423,12476,12502,33926,131,149,91,-12250,780,11978,0,0,0,75.41348767,2,18500,18419,18391,18410,18426,18456,18505,18565,16600,295,104,23,-11295,520,-11038,0,0,0,75.41348767,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.41348767,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.41348767,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.41348767,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,75.41348767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
